"FY","PD","ALLOC_XFER_AGENCY","AID","MAIN_ACCT","SUB_ACCT","COMPOUND_KEY","PARK","PARK_NAME","RECORD_UPDATE_TS","FILE_UPDATE_TS"
"2024","09","","005","0107","","PB2018001350107000805","5ZBQYRUFT2L","Reimbursable program activity goal 8","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","0107","","PB2021001350107000802","5T9QA5GXNB8","Reimbursable program activity goal 2","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000001","5ZBQYRUFSCX","GOAL 1-Address Current and Emerging Challenges to the Well-being and Financial Security of the American People","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000002","5ZBQYRUFSD0","GOAL 2-Respond to Changing Security Threats and the Challenges of Global Interdependence","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000003","5ZBQYRUFSD1","GOAL 3-Help Transform the Federal Government to Address National Challenges","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000004","5ZBQYRUFSD2","GOAL 4-Maximize the Value of GAO by Enabling Quality, Timely Service to the Congress, and by Being a Leading Practices Federal Agency","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000005","5ZBQYRUFSD3","GOAL 8-Other Costs in Support of the Congress","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000801","5ZBQYRUFT2H","Reimbursable program activity goal 1","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000803","5ZBQYRUFT2J","Reimbursable program activity goal 3","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2018001350107000805","5ZBQYRUFT2L","Reimbursable program activity goal 8","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","005","8269","","PB2021001350107000802","5T9QA5GXNB8","Reimbursable program activity goal 2","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","008","0100","","PB2018001140100000001","5ZBQ57NB8TV","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0110","","PB2024001450110000001","607Q7X6U5EX","Commission on Security and Cooperation in Europe: Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0145","","PB2018001450145000001","5ZBQPA2FYKP","Open World Leadership Center Trust Fund (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0200","","PB2018001180200000001","5ZBQ7RW2H0D","Botanic Garden (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2018001459911000001","5ZBQPVJ8UA5","Other Legislative Branch Boards and Commissions (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000001","5T9QH95QZYT","International Conferences and Contingencies","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000002","5T9QH95QZYU","Women's Suffrage Centennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000003","5T9QH95QZYV","Dwight D. Eisenhower Memorial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000004","5T9QH95QZYW","World War I Centennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000005","5T9QH95QZYX","United States Semiquincentennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000006","5T9QH95QZJ0","Commission on Security and Cooperation in Europe","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000007","5T9QH95QZJ1","Western Hemisphere Drug Policy Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000008","5T9QH95QZJ2","Congressional Executive Commission on the People's Republic of China","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","0500","","PB2021001459911000009","5T9QH95QZJ3","Other Legislative Branch Boards and Commissions","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","1200","","PB2018001458275000001","5ZBQPRWSFRF","John C. Stennis Center for Public Service Training and Developme (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","1450","","PB2018001121450000001","5ZBQ40LZL2P","Awards and Settlements Funds (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","1600","","PB2018001121600000001","5ZBQ40WW8T7","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","1801","","PB2018001451801000123","5ZBQPDZCTAJ","Medicaid and CHIP Payment and Access Commission (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2018001459911000001","5ZBQPVJ8UA5","Other Legislative Branch Boards and Commissions (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000001","5T9QH95QZYT","International Conferences and Contingencies","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000002","5T9QH95QZYU","Women's Suffrage Centennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000003","5T9QH95QZYV","Dwight D. Eisenhower Memorial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000004","5T9QH95QZYW","World War I Centennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000005","5T9QH95QZYX","United States Semiquincentennial Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000006","5T9QH95QZJ0","Commission on Security and Cooperation in Europe","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000007","5T9QH95QZJ1","Western Hemisphere Drug Policy Commission","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000008","5T9QH95QZJ2","Congressional Executive Commission on the People's Republic of China","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8094","","PB2021001459911000009","5T9QH95QZJ3","Other Legislative Branch Boards and Commissions","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8148","","PB2018001458148000001","5ZBQPRNBBM1","Open World Leadership Center Trust Fund (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","009","8275","","PB2018001458275000001","5ZBQPRWSFRF","John C. Stennis Center for Public Service Training and Developme (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0100","","PB2018002050100000001","5ZBRU4HX825","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0103","","PB2018002050103000001","5ZBRU4Y6TJN","Care of the Building and Grounds (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0400","","PB2018002150400000001","5ZBS2L9JYM5","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0510","","PB2018002070510000001","5ZBRVFF9QXV","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000001","5ZBS94HLKCX","Courts of appeals","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000002","5ZBS94HLKD0","District courts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000003","5ZBS94HLKD1","Bankruptcy courts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000004","5ZBS94HLKD2","Probation/Pretrial","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000801","5ZBS94HLL2H","Salaries and Expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0920","","PB2018002250920000803","5ZBS94HLL2J","Offsetting Collections","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0923","","PB2018002250923000001","5ZBS94HT7UH","Defender Services (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0923","","PB2018002250923000004","5ZBS94HT7UK","Program administration expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0923","","PB2018002250923000801","5ZBS94HT8K1","Defender Services (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0925","","PB2018002250925000003","5ZBS94Y0AUV","Grand jurors","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0925","","PB2018002250925000004","5ZBS94Y0AUW","Petit jurors","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0927","","PB2018002260927000002","5ZBS9QYG3RW","Program direction and policy formulation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0927","","PB2018002260927000012","5ZBS9QYG3S8","Program Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0927","","PB2018002260927000013","5ZBS9QYG3S9","Administrative Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0927","","PB2018002260927000014","5ZBS9QYG3SA","Technology Services","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0927","","PB2018002260927000801","5ZBS9QYG4HF","Offsetting Collections","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0928","","PB2018002300928000001","5ZBSCCJRFVV","Education and training","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0928","","PB2018002300928000002","5ZBSCCJRFVW","Research","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0928","","PB2018002300928000003","5ZBSCCJRFVX","Program support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0930","","PB2018002250930000001","5ZBS94YD1EP","Court Security (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0938","","PB2018002390938000001","5ZBSY6ND841","Salaries and Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0941","","PB2018002350941000001","5ZBSFKMC20P","Payment to Judicial Officers' Retirement Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0941","","PB2018002350941000002","5ZBSFKMC20Q","Payment to Court of Federal Claims Judges Retirement Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","0941","","PB2018002350941000003","5ZBSFKMC20R","Payment to Judicial Survivors' Annuities Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","4518","","PB2018001154518000801","5ZBQ65E8JDR","Operations and Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","5100","","PB2018002255100000001","5ZBS9DZEM2L","Judiciary Filing Fees (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","5101","","PB2018002255101000001","5ZBS9DZH6JR","Registry Administration (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","5114","","PB2018002255114000001","5ZBS9DPG953","Information Technology","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","5116","","PB2023002265116000001","5WJRTL3GF5B","Chapter 7 Trustee Fund (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","5116","","PB2023002265116000801","5WJRTL3GFST","Chapter 7 Trustee Fund (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","8110","","PB2018002358110000010","5ZBSG2ERVP4","Judicial Survivor's Annuity Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","8122","","PB2018002358122000010","5ZBSG2FZFR8","Judicial Officers Retirement Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","8123","","PB2018505009911000001","5P5XG9QQ3KT","Other Commissions and Boards (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","010","8124","","PB2018002358124000001","5ZBSG2FTYRB","Court of Federal Claims Judges Retirement Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","001","010","0103","","PB2018002050103000001","5ZBRU4Y6TJN","Care of the Building and Grounds (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0001","","PB2018100050209000001","5ZHAFXH49M1","Salaries and expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0001","","PB2018100050209000801","5ZHAFXH4ABJ","The White House (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0030","","PB2018100950030000001","5ZHC67W24GX","Agency projects","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0036","","PB2018100950036000001","5ZHC67WHDY1","Oversight, Cybersecurity and Program Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0036","","PB2018100950036000002","5ZHC67WHDY2","U.S. Digital Service","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0036","","PB2020100950036000003","5RRC0FNHWCJ","GSA transfer","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0036","","PB2020100950036000801","5RRC0FNHX21","Information Technology Oversight and Reform (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0036","","PB2022100950036000003","5V3BSNEYH71","U.S. Digital Service -- ARP","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0037","","PB2023100950037000001","5WPBPRA4B4D","Unanticipated Needs (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0038","","PB2018100500038000001","5ZHBB3YGSUL","Salaries & Expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0038","","PB2018100500038000013","5ZHBB3YGSUX","Capital Investment Plan","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0038","","PB2018100500038000880","5ZHBB3YGTMG","Salaries and Expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0040","","PB2018014250040000001","5ZCH3TNY9YP","United States Emergency Refugee and Migration Assistance Fund (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0048","","PB2019100400048000001","5Q5B1PBKYBJ","National Space Council","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0048","","PB2025100400048000801","621AYEYM7YH","National Space Council (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0100","","PB2018184350100000001","5ZM0WXANHSD","Direct program activity - Peace Corps","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0100","","PB2018184350100000002","5ZM0WXANHSE","Direct program activity - Peace Corps Inspector General","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0100","","PB2018184350100000801","5ZM0WXANYHV","Peace Corps (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0108","","PB2018100500108000001","5ZHBB3NZW8X","Administrative support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0109","","PB2018100100109000001","5ZHAJ7B7CLV","White House Repair and Restoration (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0109","","PB2025100100109000801","6219X0DQB93","White House Repair and Restoration (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0110","","PB2018100050209000001","5ZHAFXH49M1","Salaries and expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0110","","PB2018100050209000801","5ZHAFXH4ABJ","The White House (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0210","","PB2018100100210000001","5ZHAJ7YQBMP","Operating Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0210","","PB2018100100210000831","5ZHAJ7YQCD5","Operating Expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0211","","PB2018100151454000001","5ZHAMYBEVLR","Special Assistance to the President and the Official Residence O (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0211","","PB2018100151454000801","5ZHAMYBEWBB","Special Assistance to the President and the Official Residence O (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000001","5ZHBEC5MWQD","National Security programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000002","5ZHBEC5MWQE","General Government programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000003","5ZHBEC5MWQF","Natural Resource programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000005","5ZHBEC5MWQH","Health programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000006","5ZHBEC5MWQY","Education, Income Maintenance, and Labor programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000007","5ZHBEC5MWQJ","Office of Federal Financial Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","011","0300","","PB2018100550300000008","5ZHBEC5MWQK","Information and Regulatory Affairs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
