YEAR,AGENCY_ID,ALLOC_ID,ACCOUNT,PA_CODE,PA_NAME,FYQ
2016,012,,1140,0709,Administrative expenses,FY2018Q2
2016,012,,3314,0010,Administrative expenses - PLCE,FY2018Q2
2016,012,,3314,0011,Dairy Indemnity,FY2018Q2
2016,012,,3314,0012,Individual Development Account Grants,FY2018Q2
2016,012,,3314,0701,Direct loan subsidy,FY2018Q2
2016,012,,3314,0702,Loan guarantee subsidy,FY2018Q2
2016,012,,3314,0705,Reestimates of direct loan subsidy,FY2018Q2
2016,012,,3314,0706,Interest on reestimates of direct loan subsidy,FY2018Q2
2016,012,,3314,0707,Reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,3314,0708,Interest on reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,3314,0709,Administrative expenses,FY2018Q2
2016,012,,4212,0003,Capitalized costs,FY2018Q2
2016,012,,4212,0005,Civil rights settlements,FY2018Q2
2016,012,,4212,0710,Direct loan obligations,FY2018Q2
2016,012,,4212,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4212,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4212,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4212,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4284,0003,Capitalized costs,FY2018Q2
2016,012,,4284,0005,Civil rights settlements,FY2018Q2
2016,012,,4284,0710,Direct loan obligations,FY2018Q2
2016,012,,4284,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4284,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4284,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4284,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4213,0003,Purchase of guaranteed loans,FY2018Q2
2016,012,,4213,0004,Interest assistance,FY2018Q2
2016,012,,4213,0711,Default claim payments on principal,FY2018Q2
2016,012,,4213,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4213,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4213,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4213,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4140,0008,Loan recoverable costs,FY2018Q2
2016,012,,4140,0109,Costs incidental to acquisition of real property,FY2018Q2
2016,012,,4140,0118,Civil rights settlements,FY2018Q2
2016,012,,3315,0001,Price Loss Coverage,FY2018Q2
2016,012,,3315,0002,Agriculture Risk Coverage,FY2018Q2
2016,012,,3315,0003,Cotton Transition Assistance Program,FY2018Q2
2016,012,,3315,0004,Marketing Loans,FY2018Q2
2016,012,,3315,0005,Direct and Countercyclical Payments,FY2018Q2
2016,012,,3315,0008,Economic Adjustment Assistance for Upland Cotton,FY2018Q2
2016,012,,3315,0009,Livestock Indemnity Program,FY2018Q2
2016,012,,3315,0010,Livestock Forage Program,FY2018Q2
2016,012,,3315,0011,ELAP,FY2018Q2
2016,012,,3315,0012,Tree Assistance Program,FY2018Q2
2016,012,,3315,0013,Biomass Crop Assistance Program,FY2018Q2
2016,012,,3315,0014,Commodity Purchases and Related Inventory Transactions,FY2018Q2
2016,012,,3315,0015,"Storage, Transportation and Other",FY2018Q2
2016,012,,3315,0016,Market Access Program,FY2018Q2
2016,012,,3315,0018,Technical Assistance for Specialty Crops,FY2018Q2
2016,012,,3315,0019,Emerging Markets Program,FY2018Q2
2016,012,,3315,0021,Foreign Market Development Program,FY2018Q2
2016,012,,3315,0022,Quality Samples Program,FY2018Q2
2016,012,,3315,0023,Non-Insured assistance program,FY2018Q2
2016,012,,3315,0024,Bio-based Fuel Production,FY2018Q2
2016,012,,3315,0026,Conservation Reserve Program Financial Assistance,FY2018Q2
2016,012,,3315,0027,Conservation Reserve Program Technical Assistance,FY2018Q2
2016,012,,3315,0028,Emergency Forestry Conservation Reserve Program,FY2018Q2
2016,012,,3315,0029,Treasury Interest,FY2018Q2
2016,012,,3315,0030,Other Interest,FY2018Q2
2016,012,,3315,0031,Reimbursable Agreements with State and Federal Agencies,FY2018Q2
2016,012,,3315,0032,Food for Progress,FY2018Q2
2016,012,,3315,0033,Foundation for Food and Agriculture,FY2018Q2
2016,012,,3315,0034,Section 4 Contracts,FY2018Q2
2016,012,,3315,0035,Bill Emerson Humanitarian Trust,FY2018Q2
2016,012,,3315,0801,Tobacco Payments,FY2018Q2
2016,012,,3315,0802,Commodities procured - PL480 Titles II / III Commodity costs,FY2018Q2
2016,012,,3315,0803,Marketing Loans,FY2018Q2
2016,012,,3319,0001,Price Loss Coverage,FY2018Q2
2016,012,,3319,0002,Agriculture Risk Coverage,FY2018Q2
2016,012,,3319,0003,Cotton Transition Assistance Program,FY2018Q2
2016,012,,3319,0004,Marketing Loans,FY2018Q2
2016,012,,3319,0005,Direct and Countercyclical Payments,FY2018Q2
2016,012,,3319,0008,Economic Adjustment Assistance for Upland Cotton,FY2018Q2
2016,012,,3319,0009,Livestock Indemnity Program,FY2018Q2
2016,012,,3319,0010,Livestock Forage Program,FY2018Q2
2016,012,,3319,0011,ELAP,FY2018Q2
2016,012,,3319,0012,Tree Assistance Program,FY2018Q2
2016,012,,3319,0013,Biomass Crop Assistance Program,FY2018Q2
2016,012,,3319,0014,Commodity Purchases and Related Inventory Transactions,FY2018Q2
2016,012,,3319,0015,"Storage, Transportation and Other",FY2018Q2
2016,012,,3319,0016,Market Access Program,FY2018Q2
2016,012,,3319,0018,Technical Assistance for Specialty Crops,FY2018Q2
2016,012,,3319,0019,Emerging Markets Program,FY2018Q2
2016,012,,3319,0021,Foreign Market Development Program,FY2018Q2
2016,012,,3319,0022,Quality Samples Program,FY2018Q2
2016,012,,3319,0023,Non-Insured assistance program,FY2018Q2
2016,012,,3319,0024,Bio-based Fuel Production,FY2018Q2
2016,012,,3319,0026,Conservation Reserve Program Financial Assistance,FY2018Q2
2016,012,,3319,0027,Conservation Reserve Program Technical Assistance,FY2018Q2
2016,012,,3319,0028,Emergency Forestry Conservation Reserve Program,FY2018Q2
2016,012,,3319,0029,Treasury Interest,FY2018Q2
2016,012,,3319,0030,Other Interest,FY2018Q2
2016,012,,3319,0031,Reimbursable Agreements with State and Federal Agencies,FY2018Q2
2016,012,,3319,0032,Food for Progress,FY2018Q2
2016,012,,3319,0033,Foundation for Food and Agriculture,FY2018Q2
2016,012,,3319,0034,Section 4 Contracts,FY2018Q2
2016,012,,3319,0035,Bill Emerson Humanitarian Trust,FY2018Q2
2016,012,,3319,0801,Tobacco Payments,FY2018Q2
2016,012,,3319,0802,Commodities procured - PL480 Titles II / III Commodity costs,FY2018Q2
2016,012,,3319,0803,Marketing Loans,FY2018Q2
2016,012,,3674,0001,Price Loss Coverage,FY2018Q2
2016,012,,3674,0002,Agriculture Risk Coverage,FY2018Q2
2016,012,,3674,0003,Cotton Transition Assistance Program,FY2018Q2
2016,012,,3674,0004,Marketing Loans,FY2018Q2
2016,012,,3674,0005,Direct and Countercyclical Payments,FY2018Q2
2016,012,,3674,0008,Economic Adjustment Assistance for Upland Cotton,FY2018Q2
2016,012,,3674,0009,Livestock Indemnity Program,FY2018Q2
2016,012,,3674,0010,Livestock Forage Program,FY2018Q2
2016,012,,3674,0011,ELAP,FY2018Q2
2016,012,,3674,0012,Tree Assistance Program,FY2018Q2
2016,012,,3674,0013,Biomass Crop Assistance Program,FY2018Q2
2016,012,,3674,0014,Commodity Purchases and Related Inventory Transactions,FY2018Q2
2016,012,,3674,0015,"Storage, Transportation and Other",FY2018Q2
2016,012,,3674,0016,Market Access Program,FY2018Q2
2016,012,,3674,0018,Technical Assistance for Specialty Crops,FY2018Q2
2016,012,,3674,0019,Emerging Markets Program,FY2018Q2
2016,012,,3674,0021,Foreign Market Development Program,FY2018Q2
2016,012,,3674,0022,Quality Samples Program,FY2018Q2
2016,012,,3674,0023,Non-Insured assistance program,FY2018Q2
2016,012,,3674,0024,Bio-based Fuel Production,FY2018Q2
2016,012,,3674,0026,Conservation Reserve Program Financial Assistance,FY2018Q2
2016,012,,3674,0027,Conservation Reserve Program Technical Assistance,FY2018Q2
2016,012,,3674,0028,Emergency Forestry Conservation Reserve Program,FY2018Q2
2016,012,,3674,0029,Treasury Interest,FY2018Q2
2016,012,,3674,0030,Other Interest,FY2018Q2
2016,012,,3674,0031,Reimbursable Agreements with State and Federal Agencies,FY2018Q2
2016,012,,3674,0032,Food for Progress,FY2018Q2
2016,012,,3674,0033,Foundation for Food and Agriculture,FY2018Q2
2016,012,,3674,0034,Section 4 Contracts,FY2018Q2
2016,012,,3674,0035,Bill Emerson Humanitarian Trust,FY2018Q2
2016,012,,3674,0801,Tobacco Payments,FY2018Q2
2016,012,,3674,0802,Commodities procured - PL480 Titles II / III Commodity costs,FY2018Q2
2016,012,,3674,0803,Marketing Loans,FY2018Q2
2016,012,,4336,0001,Price Loss Coverage,FY2018Q2
2016,012,072,4336,0001,Price Loss Coverage,FY2018Q2
2016,012,,4336,0002,Agriculture Risk Coverage,FY2018Q2
2016,012,072,4336,0002,Agriculture Risk Coverage,FY2018Q2
2016,012,,4336,0003,Cotton Transition Assistance Program,FY2018Q2
2016,012,072,4336,0003,Cotton Transition Assistance Program,FY2018Q2
2016,012,,4336,0004,Marketing Loans,FY2018Q2
2016,012,072,4336,0004,Marketing Loans,FY2018Q2
2016,012,,4336,0005,Direct and Countercyclical Payments,FY2018Q2
2016,012,072,4336,0005,Direct and Countercyclical Payments,FY2018Q2
2016,012,,4336,0008,Economic Adjustment Assistance for Upland Cotton,FY2018Q2
2016,012,072,4336,0008,Economic Adjustment Assistance for Upland Cotton,FY2018Q2
2016,012,,4336,0009,Livestock Indemnity Program,FY2018Q2
2016,012,072,4336,0009,Livestock Indemnity Program,FY2018Q2
2016,012,,4336,0010,Livestock Forage Program,FY2018Q2
2016,012,072,4336,0010,Livestock Forage Program,FY2018Q2
2016,012,,4336,0011,ELAP,FY2018Q2
2016,012,072,4336,0011,ELAP,FY2018Q2
2016,012,,4336,0012,Tree Assistance Program,FY2018Q2
2016,012,072,4336,0012,Tree Assistance Program,FY2018Q2
2016,012,,4336,0013,Biomass Crop Assistance Program,FY2018Q2
2016,012,072,4336,0013,Biomass Crop Assistance Program,FY2018Q2
2016,012,,4336,0014,Commodity Purchases and Related Inventory Transactions,FY2018Q2
2016,012,072,4336,0014,Commodity Purchases and Related Inventory Transactions,FY2018Q2
2016,012,,4336,0015,"Storage, Transportation and Other",FY2018Q2
2016,012,072,4336,0015,"Storage, Transportation and Other",FY2018Q2
2016,012,,4336,0016,Market Access Program,FY2018Q2
2016,012,072,4336,0016,Market Access Program,FY2018Q2
2016,012,,4336,0018,Technical Assistance for Specialty Crops,FY2018Q2
2016,012,072,4336,0018,Technical Assistance for Specialty Crops,FY2018Q2
2016,012,,4336,0019,Emerging Markets Program,FY2018Q2
2016,012,072,4336,0019,Emerging Markets Program,FY2018Q2
2016,012,,4336,0021,Foreign Market Development Program,FY2018Q2
2016,012,072,4336,0021,Foreign Market Development Program,FY2018Q2
2016,012,,4336,0022,Quality Samples Program,FY2018Q2
2016,012,072,4336,0022,Quality Samples Program,FY2018Q2
2016,012,,4336,0023,Non-Insured assistance program,FY2018Q2
2016,012,072,4336,0023,Non-Insured assistance program,FY2018Q2
2016,012,,4336,0024,Bio-based Fuel Production,FY2018Q2
2016,012,072,4336,0024,Bio-based Fuel Production,FY2018Q2
2016,012,,4336,0026,Conservation Reserve Program Financial Assistance,FY2018Q2
2016,012,072,4336,0026,Conservation Reserve Program Financial Assistance,FY2018Q2
2016,012,,4336,0027,Conservation Reserve Program Technical Assistance,FY2018Q2
2016,012,072,4336,0027,Conservation Reserve Program Technical Assistance,FY2018Q2
2016,012,,4336,0028,Emergency Forestry Conservation Reserve Program,FY2018Q2
2016,012,072,4336,0028,Emergency Forestry Conservation Reserve Program,FY2018Q2
2016,012,,4336,0029,Treasury Interest,FY2018Q2
2016,012,072,4336,0029,Treasury Interest,FY2018Q2
2016,012,,4336,0030,Other Interest,FY2018Q2
2016,012,072,4336,0030,Other Interest,FY2018Q2
2016,012,,4336,0031,Reimbursable Agreements with State and Federal Agencies,FY2018Q2
2016,012,072,4336,0031,Reimbursable Agreements with State and Federal Agencies,FY2018Q2
2016,012,,4336,0032,Food for Progress,FY2018Q2
2016,012,072,4336,0032,Food for Progress,FY2018Q2
2016,012,,4336,0033,Foundation for Food and Agriculture,FY2018Q2
2016,012,072,4336,0033,Foundation for Food and Agriculture,FY2018Q2
2016,012,,4336,0034,Section 4 Contracts,FY2018Q2
2016,012,072,4336,0034,Section 4 Contracts,FY2018Q2
2016,012,,4336,0035,Bill Emerson Humanitarian Trust,FY2018Q2
2016,012,072,4336,0035,Bill Emerson Humanitarian Trust,FY2018Q2
2016,012,,4336,0801,Tobacco Payments,FY2018Q2
2016,012,072,4336,0801,Tobacco Payments,FY2018Q2
2016,012,,4336,0802,Commodities procured - PL480 Titles II / III Commodity costs,FY2018Q2
2016,012,072,4336,0802,Commodities procured - PL480 Titles II / III Commodity costs,FY2018Q2
2016,012,,4336,0803,Marketing Loans,FY2018Q2
2016,012,072,4336,0803,Marketing Loans,FY2018Q2
2016,012,,1336,0702,Loan guarantee subsidy,FY2018Q2
2016,012,,1336,0707,Reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,1336,0708,Interest on reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,1336,0709,Administrative expenses,FY2018Q2
2016,012,,5310,0702,Loan guarantee subsidy,FY2018Q2
2016,012,,5310,0707,Reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,5310,0708,Interest on reestimates of loan guarantee subsidy,FY2018Q2
2016,012,,5310,0709,Administrative expenses,FY2018Q2
2016,012,,4337,0711,Default claim payments on principal,FY2018Q2
2016,012,,4337,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4337,0715,Pro Rate Share of Claims paid to banks,FY2018Q2
2016,012,,4337,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4337,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4337,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4338,0001,Operating Expenses,FY2018Q2
2016,012,,3301,0705,Reestimates of direct loan subsidy,FY2018Q2
2016,012,,3301,0706,Interest on reestimates of direct loan subsidy,FY2018Q2
2016,012,,4158,0710,Direct loan obligations,FY2018Q2
2016,012,,4158,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4158,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4158,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4158,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4177,0710,Direct loan obligations,FY2018Q2
2016,012,,4177,0713,Payment of interest to Treasury,FY2018Q2
2016,012,,4177,0740,Negative subsidy obligations,FY2018Q2
2016,012,,4177,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4177,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4211,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4211,0743,Interest on downward reestimates,FY2018Q2
2016,012,,4221,0742,Downward reestimate paid to receipt account,FY2018Q2
2016,012,,4221,0743,Interest on downward reestimates,FY2018Q2
2016,012,,5531,0001,Agricultural Disaster Relief Fund (Direct),FY2018Q2
2016,012,,5591,0001,Agricultural Disaster Relief Fund (Direct),FY2018Q2
2016,012,,5635,0001,Pima Cotton Agreements,FY2018Q2
2016,012,,5636,0001,Wool Manufacturers Payments,FY2018Q2
2016,012,,8161,0001,Tobacco Buyout Cost Reimbursement to CCC,FY2018Q2
2016,012,,1000,0001,Technical assistance,FY2018Q2
2016,012,,1000,0002,Soil surveys,FY2018Q2
2016,012,,1000,0003,Snow survey and water forecasting,FY2018Q2
2016,012,,1000,0004,Plant materials centers,FY2018Q2
2016,012,,1000,0801,EPA Great Lakes - Reimbursable,FY2018Q2
2016,012,,1000,0802,Reimbursable Agency Activity,FY2018Q2
2016,012,,1004,0001,Wetlands Reserve Program,FY2018Q2
2016,012,,1004,0002,Environmental Quality Incentives Program,FY2018Q2
2016,012,,1004,0004,Agricultural Water Enhancement Program,FY2018Q2
2016,012,,1004,0005,Wildlife Habitat Incentives Program,FY2018Q2
2016,012,,1004,0006,Farm and Ranch Lands Protection Program,FY2018Q2
2016,012,,1004,0007,Conservation Security Program,FY2018Q2
2016,012,,1004,0008,Grassland Reserve Program,FY2018Q2
2016,012,,1004,0009,Conservation Stewardship Program,FY2018Q2
2016,012,,1004,0010,Agricultural Management Assistance Program,FY2018Q2
2016,012,,1004,0011,Chesapeake Bay Watershed Initiative,FY2018Q2
2016,012,,1004,0012,Healthy Forests Reserve Program,FY2018Q2
2016,012,,1004,0013,Conservation Reserve Program - Direct,FY2018Q2
2016,012,,1004,0014,Agricultural Conservation Easement Program,FY2018Q2
2016,012,,1004,0015,Regional Conservation Partnership Program,FY2018Q2
2016,012,,1004,0016,Voluntary Public Access and Habitat Incentive Program,FY2018Q2
2016,012,,1004,0017,Mitigation Banking,FY2018Q2
2016,012,,1004,0802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program,FY2018Q2
2016,012,,3322,0001,Wetlands Reserve Program,FY2018Q2
2016,012,,3322,0002,Environmental Quality Incentives Program,FY2018Q2
2016,012,,3322,0004,Agricultural Water Enhancement Program,FY2018Q2
2016,012,,3322,0005,Wildlife Habitat Incentives Program,FY2018Q2
2016,012,,3322,0006,Farm and Ranch Lands Protection Program,FY2018Q2
2016,012,,3322,0007,Conservation Security Program,FY2018Q2
2016,012,,3322,0008,Grassland Reserve Program,FY2018Q2
2016,012,,3322,0009,Conservation Stewardship Program,FY2018Q2
2016,012,,3322,0010,Agricultural Management Assistance Program,FY2018Q2
2016,012,,3322,0011,Chesapeake Bay Watershed Initiative,FY2018Q2
2016,012,,3322,0012,Healthy Forests Reserve Program,FY2018Q2
2016,012,,3322,0013,Conservation Reserve Program - Direct,FY2018Q2
2016,012,,3322,0014,Agricultural Conservation Easement Program,FY2018Q2
2016,012,,3322,0015,Regional Conservation Partnership Program,FY2018Q2
2016,012,,3322,0016,Voluntary Public Access and Habitat Incentive Program,FY2018Q2
2016,012,,3322,0017,Mitigation Banking,FY2018Q2
2016,012,,3322,0802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program,FY2018Q2
2016,012,,1066,0002,Watershed Operations P.L. 78-534,FY2018Q2
2016,012,,1066,0003,Emergency watershed protection operations,FY2018Q2
2016,012,,1066,0004,Small watershed operations (P.L. 566),FY2018Q2
2016,012,,1066,0006,EWP (SANDY),FY2018Q2
2016,012,,1066,0802,Watershed and Flood Prevention Operations (Reimbursable),FY2018Q2
2016,012,,1072,0002,Watershed Operations P.L. 78-534,FY2018Q2
2016,012,,1072,0003,Emergency watershed protection operations,FY2018Q2
2016,012,,1072,0004,Small watershed operations (P.L. 566),FY2018Q2
2016,012,,1072,0006,EWP (SANDY),FY2018Q2
2016,012,,1072,0802,Watershed and Flood Prevention Operations (Reimbursable),FY2018Q2
2016,012,,1002,0001,Watershed rehabilitation program,FY2018Q2
2016,012,,3320,0001,Water Bank Program,FY2018Q2
2016,012,,0403,0001,Salaries and expenses,FY2018Q2
