PA_CODE,FYQ,OMB_BUREAU_TITLE_OPTNL,OMB_ACCOUNT_TITLE_OPTNL,AGENCY_CODE,ALLOCATION_ID,ACCOUNT_CODE,PA_TITLE
0801,FY18Q3,,,075,,0353,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0353,Health Workforce
0020,FY18Q3,,,075,,0353,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0353,Healthy Start
0036,FY18Q3,,,075,,0353,Heritable Disorders
0023,FY18Q3,,,075,,0353,HIV/AIDS
0055,FY18Q3,,,075,,0353,HRSA Program Management
0033,FY18Q3,,,075,,0353,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0353,Maternal and Child Health
0030,FY18Q3,,,075,,0353,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0353,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0353,National Health Service Corps
0075,FY18Q3,,,075,,0353,National Health Service Corps ACA
0016,FY18Q3,,,075,,0353,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0353,Organ Transplantation
0014,FY18Q3,,,075,,0353,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0353,Poison Control Centers
0005,FY18Q3,,,075,,0353,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0353,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0353,Program Management
0043,FY18Q3,,,075,,0353,Radiogenic Diseases
0802,FY18Q3,,,075,,0353,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0353,Rural Health
0079,FY18Q3,,,075,,0353,Rural Health AED
0028,FY18Q3,,,075,,0353,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0353,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0353,Rural Health Policy Development
0035,FY18Q3,,,075,,0353,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0353,School Based Health Centers ACA
0048,FY18Q3,,,075,,0353,Sickle Cell
0041,FY18Q3,,,075,,0353,State Offices of Rural Health
0030,FY18Q3,,,075,,0353,Telehealth
0044,FY18Q3,,,075,,0353,Traumatic Brain Injury
0022,FY18Q3,,,075,,0353,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0354,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0354,Black Lung Clinics
0025,FY18Q3,,,075,,0354,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0354,Childrens' GME
0046,FY18Q3,,,075,,0354,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0354,Drug Pricing Program
0021,FY18Q3,,,075,,0354,EMS for Children
0032,FY18Q3,,,075,,0354,Family Planning
0050,FY18Q3,,,075,,0354,Family Planning
0050,FY18Q3,,,075,,0354,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0354,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0354,GME Payments THC ACA
0013,FY18Q3,,,075,,0354,Hansen's Disease Center
0040,FY18Q3,,,075,,0354,Health Care Systems
0010,FY18Q3,,,075,,0354,Health Centers
0073,FY18Q3,,,075,,0354,Health Centers ACA
0074,FY18Q3,,,075,,0354,Health Centers Construction ACA
0035,FY18Q3,,,075,,0354,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0354,Health Professions
0801,FY18Q3,,,075,,0354,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0354,Health Workforce
0020,FY18Q3,,,075,,0354,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0354,Healthy Start
0036,FY18Q3,,,075,,0354,Heritable Disorders
0023,FY18Q3,,,075,,0354,HIV/AIDS
0055,FY18Q3,,,075,,0354,HRSA Program Management
0033,FY18Q3,,,075,,0354,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0354,Maternal and Child Health
0030,FY18Q3,,,075,,0354,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0354,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0354,National Health Service Corps
0075,FY18Q3,,,075,,0354,National Health Service Corps ACA
0016,FY18Q3,,,075,,0354,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0354,Organ Transplantation
0014,FY18Q3,,,075,,0354,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0354,Poison Control Centers
0005,FY18Q3,,,075,,0354,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0354,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0354,Program Management
0043,FY18Q3,,,075,,0354,Radiogenic Diseases
0802,FY18Q3,,,075,,0354,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0354,Rural Health
0079,FY18Q3,,,075,,0354,Rural Health AED
0028,FY18Q3,,,075,,0354,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0354,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0354,Rural Health Policy Development
0035,FY18Q3,,,075,,0354,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0354,School Based Health Centers ACA
0048,FY18Q3,,,075,,0354,Sickle Cell
0041,FY18Q3,,,075,,0354,State Offices of Rural Health
0030,FY18Q3,,,075,,0354,Telehealth
0044,FY18Q3,,,075,,0354,Traumatic Brain Injury
0022,FY18Q3,,,075,,0354,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0356,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0356,Black Lung Clinics
0025,FY18Q3,,,075,,0356,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0356,Childrens' GME
0046,FY18Q3,,,075,,0356,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0356,Drug Pricing Program
0021,FY18Q3,,,075,,0356,EMS for Children
0032,FY18Q3,,,075,,0356,Family Planning
0050,FY18Q3,,,075,,0356,Family Planning
0050,FY18Q3,,,075,,0356,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0356,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0356,GME Payments THC ACA
0013,FY18Q3,,,075,,0356,Hansen's Disease Center
0040,FY18Q3,,,075,,0356,Health Care Systems
0010,FY18Q3,,,075,,0356,Health Centers
0073,FY18Q3,,,075,,0356,Health Centers ACA
0074,FY18Q3,,,075,,0356,Health Centers Construction ACA
0035,FY18Q3,,,075,,0356,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0356,Health Professions
0801,FY18Q3,,,075,,0356,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0356,Health Workforce
0020,FY18Q3,,,075,,0356,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0356,Healthy Start
0036,FY18Q3,,,075,,0356,Heritable Disorders
0023,FY18Q3,,,075,,0356,HIV/AIDS
0055,FY18Q3,,,075,,0356,HRSA Program Management
0802,FY18Q3,,,075,,0356,HRSA Reimbursable program: PHS evaluation
0033,FY18Q3,,,075,,0356,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0356,Maternal and Child Health
0030,FY18Q3,,,075,,0356,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0356,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0356,National Health Service Corps
0075,FY18Q3,,,075,,0356,National Health Service Corps ACA
0016,FY18Q3,,,075,,0356,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0356,Organ Transplantation
0014,FY18Q3,,,075,,0356,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0356,Poison Control Centers
0005,FY18Q3,,,075,,0356,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0356,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0356,Program Management
0043,FY18Q3,,,075,,0356,Radiogenic Diseases
0802,FY18Q3,,,075,,0356,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0356,Rural Health
0079,FY18Q3,,,075,,0356,Rural Health AED
0028,FY18Q3,,,075,,0356,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0356,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0356,Rural Health Policy Development
0035,FY18Q3,,,075,,0356,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0356,School Based Health Centers ACA
0048,FY18Q3,,,075,,0356,Sickle Cell
0041,FY18Q3,,,075,,0356,State Offices of Rural Health
0030,FY18Q3,,,075,,0356,Telehealth
0044,FY18Q3,,,075,,0356,Traumatic Brain Injury
0022,FY18Q3,,,075,,0356,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0357,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0357,Black Lung Clinics
0025,FY18Q3,,,075,,0357,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0357,Childrens' GME
0046,FY18Q3,,,075,,0357,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0357,Drug Pricing Program
0021,FY18Q3,,,075,,0357,EMS for Children
0032,FY18Q3,,,075,,0357,Family Planning
0050,FY18Q3,,,075,,0357,Family Planning
0050,FY18Q3,,,075,,0357,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0357,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0357,GME Payments THC ACA
0013,FY18Q3,,,075,,0357,Hansen's Disease Center
0040,FY18Q3,,,075,,0357,Health Care Systems
0010,FY18Q3,,,075,,0357,Health Centers
0073,FY18Q3,,,075,,0357,Health Centers ACA
0074,FY18Q3,,,075,,0357,Health Centers Construction ACA
0035,FY18Q3,,,075,,0357,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0357,Health Professions
0801,FY18Q3,,,075,,0357,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0357,Health Workforce
0020,FY18Q3,,,075,,0357,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0357,Healthy Start
0036,FY18Q3,,,075,,0357,Heritable Disorders
0023,FY18Q3,,,075,,0357,HIV/AIDS
0055,FY18Q3,,,075,,0357,HRSA Program Management
0033,FY18Q3,,,075,,0357,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0357,Maternal and Child Health
0030,FY18Q3,,,075,,0357,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0357,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0357,National Health Service Corps
0075,FY18Q3,,,075,,0357,National Health Service Corps ACA
0016,FY18Q3,,,075,,0357,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0357,Organ Transplantation
0014,FY18Q3,,,075,,0357,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0357,Poison Control Centers
0005,FY18Q3,,,075,,0357,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0357,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0357,Program Management
0043,FY18Q3,,,075,,0357,Radiogenic Diseases
0802,FY18Q3,,,075,,0357,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0357,Rural Health
0079,FY18Q3,,,075,,0357,Rural Health AED
0028,FY18Q3,,,075,,0357,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0357,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0357,Rural Health Policy Development
0035,FY18Q3,,,075,,0357,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0357,School Based Health Centers ACA
0048,FY18Q3,,,075,,0357,Sickle Cell
0041,FY18Q3,,,075,,0357,State Offices of Rural Health
0030,FY18Q3,,,075,,0357,Telehealth
0044,FY18Q3,,,075,,0357,Traumatic Brain Injury
0022,FY18Q3,,,075,,0357,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0358,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0358,Black Lung Clinics
0025,FY18Q3,,,075,,0358,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0358,Childrens' GME
0046,FY18Q3,,,075,,0358,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0358,Drug Pricing Program
0021,FY18Q3,,,075,,0358,EMS for Children
0032,FY18Q3,,,075,,0358,Family Planning
0050,FY18Q3,,,075,,0358,Family Planning
0050,FY18Q3,,,075,,0358,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0358,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0358,GME Payments THC ACA
0013,FY18Q3,,,075,,0358,Hansen's Disease Center
0040,FY18Q3,,,075,,0358,Health Care Systems
0010,FY18Q3,,,075,,0358,Health Centers
0073,FY18Q3,,,075,,0358,Health Centers ACA
0074,FY18Q3,,,075,,0358,Health Centers Construction ACA
0035,FY18Q3,,,075,,0358,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0358,Health Professions
0801,FY18Q3,,,075,,0358,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0358,Health Workforce
0020,FY18Q3,,,075,,0358,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0358,Healthy Start
0036,FY18Q3,,,075,,0358,Heritable Disorders
0023,FY18Q3,,,075,,0358,HIV/AIDS
0055,FY18Q3,,,075,,0358,HRSA Program Management
0033,FY18Q3,,,075,,0358,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0358,Maternal and Child Health
0030,FY18Q3,,,075,,0358,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0358,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0358,National Health Service Corps
0075,FY18Q3,,,075,,0358,National Health Service Corps ACA
0016,FY18Q3,,,075,,0358,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0358,Organ Transplantation
0014,FY18Q3,,,075,,0358,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0358,Poison Control Centers
0005,FY18Q3,,,075,,0358,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0358,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0358,Program Management
0043,FY18Q3,,,075,,0358,Radiogenic Diseases
0802,FY18Q3,,,075,,0358,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0358,Rural Health
0079,FY18Q3,,,075,,0358,Rural Health AED
0028,FY18Q3,,,075,,0358,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0358,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0358,Rural Health Policy Development
0035,FY18Q3,,,075,,0358,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0358,School Based Health Centers ACA
0048,FY18Q3,,,075,,0358,Sickle Cell
0041,FY18Q3,,,075,,0358,State Offices of Rural Health
0030,FY18Q3,,,075,,0358,Telehealth
0044,FY18Q3,,,075,,0358,Traumatic Brain Injury
0022,FY18Q3,,,075,,0358,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0359,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0359,Black Lung Clinics
0025,FY18Q3,,,075,,0359,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0359,Childrens' GME
0046,FY18Q3,,,075,,0359,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0359,Drug Pricing Program
0021,FY18Q3,,,075,,0359,EMS for Children
0032,FY18Q3,,,075,,0359,Family Planning
0050,FY18Q3,,,075,,0359,Family Planning
0050,FY18Q3,,,075,,0359,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0359,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0359,GME Payments THC ACA
0013,FY18Q3,,,075,,0359,Hansen's Disease Center
0040,FY18Q3,,,075,,0359,Health Care Systems
0010,FY18Q3,,,075,,0359,Health Centers
0073,FY18Q3,,,075,,0359,Health Centers ACA
0074,FY18Q3,,,075,,0359,Health Centers Construction ACA
0035,FY18Q3,,,075,,0359,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0359,Health Professions
0801,FY18Q3,,,075,,0359,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0359,Health Workforce
0020,FY18Q3,,,075,,0359,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0359,Healthy Start
0036,FY18Q3,,,075,,0359,Heritable Disorders
0023,FY18Q3,,,075,,0359,HIV/AIDS
0055,FY18Q3,,,075,,0359,HRSA Program Management
0033,FY18Q3,,,075,,0359,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0359,Maternal and Child Health
0030,FY18Q3,,,075,,0359,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0359,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0359,National Health Service Corps
0075,FY18Q3,,,075,,0359,National Health Service Corps ACA
0016,FY18Q3,,,075,,0359,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0359,Organ Transplantation
0014,FY18Q3,,,075,,0359,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0359,Poison Control Centers
0005,FY18Q3,,,075,,0359,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0359,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0359,Program Management
0043,FY18Q3,,,075,,0359,Radiogenic Diseases
0802,FY18Q3,,,075,,0359,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0359,Rural Health
0079,FY18Q3,,,075,,0359,Rural Health AED
0028,FY18Q3,,,075,,0359,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0359,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0359,Rural Health Policy Development
0035,FY18Q3,,,075,,0359,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0359,School Based Health Centers ACA
0048,FY18Q3,,,075,,0359,Sickle Cell
0041,FY18Q3,,,075,,0359,State Offices of Rural Health
0030,FY18Q3,,,075,,0359,Telehealth
0044,FY18Q3,,,075,,0359,Traumatic Brain Injury
0022,FY18Q3,,,075,,0359,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0360,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0360,Black Lung Clinics
0025,FY18Q3,,,075,,0360,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0360,Childrens' GME
0046,FY18Q3,,,075,,0360,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0360,Drug Pricing Program
0021,FY18Q3,,,075,,0360,EMS for Children
0032,FY18Q3,,,075,,0360,Family Planning
0050,FY18Q3,,,075,,0360,Family Planning
0050,FY18Q3,,,075,,0360,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0360,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0360,GME Payments THC ACA
0013,FY18Q3,,,075,,0360,Hansen's Disease Center
0040,FY18Q3,,,075,,0360,Health Care Systems
0010,FY18Q3,,,075,,0360,Health Centers
0073,FY18Q3,,,075,,0360,Health Centers ACA
0074,FY18Q3,,,075,,0360,Health Centers Construction ACA
0035,FY18Q3,,,075,,0360,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0360,Health Professions
0801,FY18Q3,,,075,,0360,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0360,Health Workforce
0020,FY18Q3,,,075,,0360,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0360,Healthy Start
0036,FY18Q3,,,075,,0360,Heritable Disorders
0023,FY18Q3,,,075,,0360,HIV/AIDS
0055,FY18Q3,,,075,,0360,HRSA Program Management
0033,FY18Q3,,,075,,0360,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0360,Maternal and Child Health
0030,FY18Q3,,,075,,0360,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0360,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0360,National Health Service Corps
0075,FY18Q3,,,075,,0360,National Health Service Corps ACA
0016,FY18Q3,,,075,,0360,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0360,Organ Transplantation
0014,FY18Q3,,,075,,0360,Payment to Hawaii for the Treatment of Hansen's Disease
0020,FY18Q3,,,075,,0360,Poison Control Centers
0005,FY18Q3,,,075,,0360,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q3,,,075,,0360,Primary Health Care (Mandatory)
0031,FY18Q3,,,075,,0360,Program Management
0043,FY18Q3,,,075,,0360,Radiogenic Diseases
0802,FY18Q3,,,075,,0360,Reimbursable program: PHS evaluation
0045,FY18Q3,,,075,,0360,Rural Health
0079,FY18Q3,,,075,,0360,Rural Health AED
0028,FY18Q3,,,075,,0360,Rural Health Flexibility Grants
0027,FY18Q3,,,075,,0360,Rural Health Outreach Grants
0026,FY18Q3,,,075,,0360,Rural Health Policy Development
0035,FY18Q3,,,075,,0360,Ryan White HIV/AIDS
0076,FY18Q3,,,075,,0360,School Based Health Centers ACA
0048,FY18Q3,,,075,,0360,Sickle Cell
0041,FY18Q3,,,075,,0360,State Offices of Rural Health
0030,FY18Q3,,,075,,0360,Telehealth
0044,FY18Q3,,,075,,0360,Traumatic Brain Injury
0022,FY18Q3,,,075,,0360,Universal Newborn Hearing Screening
0045,FY18Q3,,,075,,0361,Autism and Other Developmental Disorders
0015,FY18Q3,,,075,,0361,Black Lung Clinics
0025,FY18Q3,,,075,,0361,Bone Marrow Donor Registry
0038,FY18Q3,,,075,,0361,Childrens' GME
0046,FY18Q3,,,075,,0361,Cord Blood Stem Cell Bank
0049,FY18Q3,,,075,,0361,Drug Pricing Program
0021,FY18Q3,,,075,,0361,EMS for Children
0032,FY18Q3,,,075,,0361,Family Planning
0050,FY18Q3,,,075,,0361,Family Planning
0050,FY18Q3,,,075,,0361,Family to Family Health Information Centers ACA
0009,FY18Q3,,,075,,0361,Free Clinics Medical Malpractice
0077,FY18Q3,,,075,,0361,GME Payments THC ACA
0013,FY18Q3,,,075,,0361,Hansen's Disease Center
0040,FY18Q3,,,075,,0361,Health Care Systems
0010,FY18Q3,,,075,,0361,Health Centers
0073,FY18Q3,,,075,,0361,Health Centers ACA
0074,FY18Q3,,,075,,0361,Health Centers Construction ACA
0035,FY18Q3,,,075,,0361,Health Centers Tort Claim Fund
0017,FY18Q3,,,075,,0361,Health Professions
0801,FY18Q3,,,075,,0361,Health Resources and Services (Reimbursable)
0015,FY18Q3,,,075,,0361,Health Workforce
0020,FY18Q3,,,075,,0361,Health Workforce (Mandatory)
0019,FY18Q3,,,075,,0361,Healthy Start
0036,FY18Q3,,,075,,0361,Heritable Disorders
0023,FY18Q3,,,075,,0361,HIV/AIDS
0055,FY18Q3,,,075,,0361,HRSA Program Management
0033,FY18Q3,,,075,,0361,Loan Repayment/Faculty Fellowship
0025,FY18Q3,,,075,,0361,Maternal and Child Health
0030,FY18Q3,,,075,,0361,Maternal and Child Health (Mandatory)
0018,FY18Q3,,,075,,0361,Maternal and Child Health Block Grant
0012,FY18Q3,,,075,,0361,National Health Service Corps
0075,FY18Q3,,,075,,0361,National Health Service Corps ACA
0016,FY18Q3,,,075,,0361,Nursing Education Loan Repayment and Scholarships
0024,FY18Q3,,,075,,0361,Organ Transplantation
0014,FY18Q3,,,075,,0361,Payment to Hawaii for the Treatment of Hansen's Disease
